S0,K,T,C_mkt,iv_market
675.31,724.0,0.19,2.84,0.1309
675.31,725.0,0.19,2.71,0.1307
675.31,726.0,0.19,2.58,0.1306
675.31,727.0,0.19,2.45,0.1304
675.31,728.0,0.19,2.33,0.1303
675.31,729.0,0.19,2.21,0.1302
675.31,730.0,0.19,2.1,0.1301
675.31,731.0,0.19,1.99,0.1301
675.31,732.0,0.19,1.9,0.13
675.31,733.0,0.19,1.8,0.13
675.31,734.0,0.19,1.71,0.1299
675.31,735.0,0.19,1.62,0.1299
675.31,736.0,0.19,1.54,0.13
675.31,737.0,0.19,1.47,0.13
675.31,738.0,0.19,1.39,0.1299
675.31,739.0,0.19,1.33,0.1301
675.31,740.0,0.19,1.26,0.1301
675.31,741.0,0.19,1.2,0.1302
675.31,742.0,0.19,1.14,0.1303
675.31,743.0,0.19,1.08,0.1304
675.31,744.0,0.19,1.03,0.1304
675.31,745.0,0.19,0.98,0.1305
675.31,746.0,0.19,0.94,0.1308
675.31,747.0,0.19,0.89,0.1308
675.31,748.0,0.19,0.84,0.131
675.31,749.0,0.19,0.81,0.1312
675.31,750.0,0.19,0.77,0.1312
675.31,755.0,0.19,0.59,0.1319
675.31,760.0,0.19,0.46,0.1329
675.31,765.0,0.19,0.36,0.134
675.31,770.0,0.19,0.29,0.1349
675.31,775.0,0.19,0.23,0.1362
675.31,780.0,0.19,0.18,0.1382
675.31,785.0,0.19,0.15,0.1405
675.31,790.0,0.19,0.12,0.1423
675.31,335.0,0.25,342.84,0.0
675.31,340.0,0.25,337.92,0.0
675.31,345.0,0.25,333.0,0.4283
675.31,350.0,0.25,328.08,0.4472
675.31,355.0,0.25,323.16,0.4554
675.31,360.0,0.25,318.23,0.454
675.31,365.0,0.25,313.32,0.4601
675.31,370.0,0.25,308.39,0.4559
675.31,375.0,0.25,303.48,0.4575
675.31,380.0,0.25,298.46,0.42
675.31,385.0,0.25,293.64,0.4513
675.31,390.0,0.25,288.73,0.4494
675.31,395.0,0.25,283.82,0.4477
675.31,400.0,0.25,278.91,0.4433
675.31,405.0,0.25,274.0,0.4386
675.31,410.0,0.25,269.08,0.4343
675.31,415.0,0.25,264.19,0.4316
675.31,420.0,0.25,259.28,0.4264
675.31,425.0,0.25,254.29,0.4112
675.31,430.0,0.25,249.47,0.4169
675.31,435.0,0.25,244.56,0.411
675.31,440.0,0.25,239.59,0.399
675.31,445.0,0.25,234.78,0.4013
675.31,450.0,0.25,229.88,0.3964
675.31,455.0,0.25,225.03,0.3935
675.31,460.0,0.25,220.11,0.3858
675.31,465.0,0.25,215.14,0.375
675.31,470.0,0.25,210.34,0.3749
675.31,475.0,0.25,205.38,0.3649
675.31,480.0,0.25,200.57,0.3638
675.31,485.0,0.25,195.63,0.3544
675.31,490.0,0.25,190.77,0.3496
675.31,495.0,0.25,185.91,0.3442
675.31,500.0,0.25,181.11,0.3418
675.31,505.0,0.25,176.19,0.3337
675.31,510.0,0.25,171.34,0.3283
675.31,515.0,0.25,166.5,0.323
675.31,520.0,0.25,161.68,0.3178
675.31,525.0,0.25,156.85,0.3125
675.31,530.0,0.25,152.05,0.3077
675.31,535.0,0.25,147.23,0.3019
675.31,540.0,0.25,142.44,0.297
675.31,545.0,0.25,137.67,0.2921
675.31,550.0,0.25,132.9,0.2871
675.31,555.0,0.25,128.16,0.2822
675.31,560.0,0.25,123.44,0.2774
675.31,565.0,0.25,118.74,0.2728
675.31,570.0,0.25,114.04,0.2677
675.31,575.0,0.25,109.42,0.2638
675.31,580.0,0.25,104.79,0.2592
675.31,585.0,0.25,100.25,0.2553
675.31,590.0,0.25,95.65,0.2502
675.31,595.0,0.25,91.08,0.2452
675.31,600.0,0.25,86.56,0.2404
675.31,605.0,0.25,82.04,0.2352
675.31,610.0,0.25,77.59,0.2304
675.31,615.0,0.25,73.17,0.2253
675.31,620.0,0.25,68.79,0.2204
675.31,625.0,0.25,64.49,0.2156
675.31,630.0,0.25,60.23,0.2104
675.31,635.0,0.25,56.03,0.2055
675.31,640.0,0.25,51.89,0.2003
675.31,645.0,0.25,47.84,0.1952
675.31,650.0,0.25,43.88,0.1903
675.31,655.0,0.25,40.02,0.1854
675.31,660.0,0.25,36.27,0.1803
675.31,665.0,0.25,32.64,0.1754
675.31,670.0,0.25,29.14,0.1705
675.31,675.0,0.25,25.82,0.1659
675.31,680.0,0.25,22.64,0.161
675.31,685.0,0.25,19.69,0.1567
675.31,690.0,0.25,16.94,0.1525
675.31,695.0,0.25,14.42,0.1486
675.31,700.0,0.25,12.16,0.1451
675.31,705.0,0.25,10.14,0.1419
675.31,710.0,0.25,8.38,0.1391
675.31,715.0,0.25,6.87,0.1367
675.31,720.0,0.25,5.58,0.1347
675.31,725.0,0.25,4.52,0.1332
675.31,730.0,0.25,3.63,0.1319
675.31,735.0,0.25,2.92,0.131
675.31,740.0,0.25,2.33,0.1305
675.31,745.0,0.25,1.86,0.1303
675.31,750.0,0.25,1.5,0.1303
675.31,755.0,0.25,1.2,0.1306
675.31,760.0,0.25,0.96,0.1311
675.31,765.0,0.25,0.78,0.1316
675.31,770.0,0.25,0.62,0.1323
675.31,775.0,0.25,0.51,0.1331
675.31,780.0,0.25,0.41,0.1343
675.31,785.0,0.25,0.34,0.1351
675.31,790.0,0.25,0.28,0.1363
675.31,795.0,0.25,0.23,0.1382
675.31,800.0,0.25,0.2,0.1396
675.31,420.0,0.27,259.7,0.4187
675.31,425.0,0.27,254.81,0.4142
675.31,430.0,0.27,249.91,0.4083
675.31,435.0,0.27,244.94,0.3963
675.31,440.0,0.27,240.13,0.3992
675.31,445.0,0.27,235.2,0.3908
675.31,450.0,0.27,230.36,0.389
675.31,455.0,0.27,225.39,0.3784
675.31,460.0,0.27,220.51,0.3735
675.31,465.0,0.27,215.72,0.3734
675.31,470.0,0.27,210.84,0.3678
675.31,475.0,0.27,205.88,0.3581
675.31,480.0,0.27,201.03,0.3537
675.31,485.0,0.27,196.16,0.3484
675.31,490.0,0.27,191.31,0.3432
675.31,495.0,0.27,186.46,0.3385
675.31,500.0,0.27,181.62,0.3334
675.31,505.0,0.27,176.78,0.3283
675.31,510.0,0.27,171.94,0.3232
675.31,515.0,0.27,167.1,0.3178
675.31,520.0,0.27,162.3,0.313
675.31,525.0,0.27,157.49,0.3081
675.31,530.0,0.27,152.69,0.303
675.31,535.0,0.27,147.91,0.2981
675.31,540.0,0.27,143.13,0.2933
675.31,545.0,0.27,138.38,0.2886
675.31,550.0,0.27,133.64,0.2838
675.31,555.0,0.27,128.9,0.2787
675.31,560.0,0.27,124.19,0.274
675.31,565.0,0.27,119.58,0.2709
675.31,570.0,0.27,114.88,0.2656
675.31,575.0,0.27,110.25,0.2612
675.31,580.0,0.27,105.77,0.2585
675.31,581.0,0.27,104.83,0.2574
675.31,582.0,0.27,103.91,0.2564
675.31,583.0,0.27,102.98,0.2555
675.31,584.0,0.27,102.09,0.2549
675.31,585.0,0.27,101.16,0.2536
675.31,586.0,0.27,100.23,0.2526
675.31,587.0,0.27,99.32,0.2517
675.31,588.0,0.27,98.4,0.2506
675.31,589.0,0.27,97.52,0.25
675.31,590.0,0.27,96.59,0.2488
675.31,591.0,0.27,95.67,0.2478
675.31,592.0,0.27,94.77,0.2468
675.31,593.0,0.27,93.85,0.2459
675.31,594.0,0.27,92.95,0.2449
675.31,595.0,0.27,92.07,0.2443
675.31,596.0,0.27,91.14,0.243
675.31,597.0,0.27,90.23,0.242
675.31,598.0,0.27,89.33,0.241
675.31,599.0,0.27,88.44,0.2402
675.31,600.0,0.27,87.55,0.2392
675.31,601.0,0.27,86.64,0.2382
675.31,602.0,0.27,85.75,0.2372
675.31,603.0,0.27,84.85,0.2363
675.31,604.0,0.27,83.98,0.2358
675.31,605.0,0.27,83.07,0.2344
675.31,606.0,0.27,82.18,0.2334
675.31,607.0,0.27,81.32,0.233
675.31,608.0,0.27,80.44,0.2318
675.31,609.0,0.27,79.53,0.2306
675.31,610.0,0.27,78.66,0.2297
675.31,611.0,0.27,77.77,0.2286
675.31,612.0,0.27,76.88,0.2277
675.31,613.0,0.27,76.03,0.227
675.31,614.0,0.27,75.14,0.2259
675.31,615.0,0.27,74.28,0.2249
675.31,616.0,0.27,73.4,0.2241
675.31,617.0,0.27,72.53,0.223
675.31,618.0,0.27,71.66,0.2222
675.31,619.0,0.27,70.8,0.2212
675.31,620.0,0.27,69.94,0.2204
675.31,621.0,0.27,69.07,0.2191
675.31,622.0,0.27,68.21,0.2181
675.31,623.0,0.27,67.35,0.2171
675.31,624.0,0.27,66.51,0.2163
675.31,625.0,0.27,65.64,0.2153
675.31,626.0,0.27,64.79,0.2143
675.31,627.0,0.27,63.94,0.2135
675.31,628.0,0.27,63.12,0.2126
675.31,629.0,0.27,62.25,0.2115
675.31,630.0,0.27,61.42,0.2104
675.31,631.0,0.27,60.58,0.2094
675.31,632.0,0.27,59.74,0.2087
675.31,633.0,0.27,58.91,0.2075
675.31,634.0,0.27,58.08,0.2066
675.31,635.0,0.27,57.26,0.2056
675.31,636.0,0.27,56.42,0.2049
675.31,637.0,0.27,55.61,0.2039
675.31,638.0,0.27,54.78,0.2029
675.31,639.0,0.27,53.96,0.2018
675.31,640.0,0.27,53.16,0.2009
675.31,641.0,0.27,52.35,0.1999
675.31,642.0,0.27,51.53,0.1991
675.31,643.0,0.27,50.73,0.1979
675.31,644.0,0.27,49.93,0.197
675.31,645.0,0.27,49.13,0.196
675.31,646.0,0.27,48.34,0.195
675.31,647.0,0.27,47.55,0.1942
675.31,648.0,0.27,46.77,0.1934
675.31,649.0,0.27,45.97,0.1923
675.31,650.0,0.27,45.2,0.1912
675.31,651.0,0.27,44.42,0.1902
675.31,652.0,0.27,43.65,0.1893
675.31,653.0,0.27,42.88,0.1883
675.31,654.0,0.27,42.12,0.1873
675.31,655.0,0.27,41.36,0.1864
675.31,656.0,0.27,40.61,0.1854
675.31,657.0,0.27,39.85,0.1845
675.31,658.0,0.27,39.1,0.1835
675.31,659.0,0.27,38.36,0.1827
675.31,660.0,0.27,37.62,0.1816
675.31,661.0,0.27,36.88,0.1807
675.31,662.0,0.27,36.16,0.1796
675.31,663.0,0.27,35.44,0.1788
675.31,664.0,0.27,34.72,0.1778
675.31,665.0,0.27,34.01,0.1768
675.31,666.0,0.27,33.3,0.1759
675.31,667.0,0.27,32.59,0.175
675.31,668.0,0.27,31.91,0.174
675.31,669.0,0.27,31.21,0.1732
675.31,670.0,0.27,30.52,0.1722
675.31,671.0,0.27,29.84,0.1713
675.31,672.0,0.27,29.17,0.1703
675.31,673.0,0.27,28.51,0.1694
675.31,674.0,0.27,27.84,0.1685
675.31,675.0,0.27,27.18,0.1676
675.31,676.0,0.27,26.55,0.1666
675.31,677.0,0.27,25.9,0.1658
675.31,678.0,0.27,25.23,0.1646
675.31,679.0,0.27,24.59,0.1637
675.31,680.0,0.27,23.98,0.1628
675.31,681.0,0.27,23.37,0.1619
675.31,682.0,0.27,22.76,0.161
675.31,683.0,0.27,22.16,0.1602
675.31,684.0,0.27,21.58,0.1593
675.31,685.0,0.27,20.99,0.1585
675.31,686.0,0.27,20.42,0.1577
675.31,687.0,0.27,19.85,0.1568
675.31,688.0,0.27,19.3,0.156
675.31,689.0,0.27,18.76,0.1552
675.31,690.0,0.27,18.21,0.1544
675.31,691.0,0.27,17.69,0.1536
675.31,692.0,0.27,17.16,0.1528
675.31,693.0,0.27,16.65,0.1521
675.31,694.0,0.27,16.15,0.1513
675.31,695.0,0.27,15.66,0.1506
675.31,696.0,0.27,15.16,0.1498
675.31,697.0,0.27,14.69,0.1491
675.31,698.0,0.27,14.22,0.1484
675.31,699.0,0.27,13.77,0.1477
675.31,700.0,0.27,13.32,0.147
675.31,701.0,0.27,12.88,0.1463
675.31,702.0,0.27,12.46,0.1457
675.31,703.0,0.27,12.04,0.145
675.31,704.0,0.27,11.62,0.1444
675.31,705.0,0.27,11.23,0.1438
675.31,706.0,0.27,10.84,0.1432
675.31,707.0,0.27,10.46,0.1426
675.31,708.0,0.27,10.09,0.142
675.31,709.0,0.27,9.73,0.1414
675.31,710.0,0.27,9.38,0.1409
675.31,711.0,0.27,9.04,0.1403
675.31,712.0,0.27,8.71,0.1398
675.31,713.0,0.27,8.39,0.1394
675.31,714.0,0.27,8.07,0.1389
675.31,715.0,0.27,7.77,0.1384
675.31,716.0,0.27,7.48,0.1379
675.31,717.0,0.27,7.2,0.1375
675.31,718.0,0.27,6.92,0.1371
675.31,719.0,0.27,6.65,0.1367
675.31,720.0,0.27,6.39,0.1362
675.31,721.0,0.27,6.14,0.1359
675.31,722.0,0.27,5.9,0.1355
675.31,723.0,0.27,5.67,0.1352
675.31,724.0,0.27,5.44,0.1348
675.31,725.0,0.27,5.22,0.1345
675.31,726.0,0.27,5.01,0.1342
675.31,727.0,0.27,4.81,0.1339
675.31,728.0,0.27,4.62,0.1336
675.31,729.0,0.27,4.43,0.1334
675.31,730.0,0.27,4.25,0.1331
675.31,731.0,0.27,4.07,0.1328
675.31,732.0,0.27,3.91,0.1326
675.31,733.0,0.27,3.74,0.1324
675.31,734.0,0.27,3.59,0.1322
675.31,735.0,0.27,3.44,0.132
675.31,736.0,0.27,3.3,0.1318
675.31,737.0,0.27,3.16,0.1317
675.31,738.0,0.27,3.03,0.1315
675.31,739.0,0.27,2.9,0.1314
675.31,740.0,0.27,2.78,0.1313
675.31,745.0,0.27,2.25,0.1309
675.31,750.0,0.27,1.81,0.1307
675.31,755.0,0.27,1.46,0.1308
675.31,760.0,0.27,1.19,0.131
675.31,765.0,0.27,0.96,0.1314
675.31,770.0,0.27,0.78,0.132
675.31,775.0,0.27,0.64,0.1327
675.31,780.0,0.27,0.52,0.1336
675.31,785.0,0.27,0.42,0.1344
675.31,790.0,0.27,0.35,0.1357
675.31,795.0,0.27,0.29,0.1369
675.31,800.0,0.27,0.24,0.138
675.31,245.0,0.33,432.44,0.0
675.31,250.0,0.33,427.53,0.0
675.31,255.0,0.33,422.62,0.0
675.31,260.0,0.33,417.69,0.0
675.31,265.0,0.33,412.76,0.0
675.31,270.0,0.33,407.86,0.0
675.31,275.0,0.33,402.95,0.0
675.31,280.0,0.33,398.03,0.0
675.31,285.0,0.33,393.14,0.0
675.31,290.0,0.33,388.24,0.0
675.31,295.0,0.33,383.32,0.0
675.31,300.0,0.33,378.41,0.0
675.31,305.0,0.33,373.52,0.4497
675.31,310.0,0.33,368.61,0.4579
675.31,315.0,0.33,363.7,0.469
675.31,320.0,0.33,358.8,0.4762
675.31,325.0,0.33,353.88,0.4742
675.31,330.0,0.33,348.99,0.4758
675.31,335.0,0.33,344.08,0.4745
675.31,340.0,0.33,339.18,0.4741
675.31,345.0,0.33,334.29,0.4743
675.31,350.0,0.33,329.38,0.4691
675.31,355.0,0.33,324.49,0.4676
675.31,360.0,0.33,319.6,0.4648
675.31,365.0,0.33,314.69,0.4599
675.31,370.0,0.33,309.8,0.4564
675.31,375.0,0.33,304.9,0.4518
675.31,380.0,0.33,300.0,0.4464
675.31,385.0,0.33,295.12,0.4433
675.31,390.0,0.33,290.24,0.4388
675.31,395.0,0.33,285.4,0.4394
675.31,400.0,0.33,280.46,0.4293
675.31,405.0,0.33,275.57,0.4242
675.31,410.0,0.33,270.69,0.4194
675.31,415.0,0.33,265.81,0.4136
675.31,420.0,0.33,260.94,0.4092
675.31,425.0,0.33,255.97,0.3977
675.31,430.0,0.33,251.17,0.3985
675.31,435.0,0.33,246.3,0.3931
675.31,440.0,0.33,241.44,0.3883
675.31,445.0,0.33,236.56,0.3829
675.31,450.0,0.33,231.69,0.3773
675.31,455.0,0.33,226.78,0.3691
675.31,460.0,0.33,221.9,0.3632
675.31,465.0,0.33,217.06,0.359
675.31,470.0,0.33,212.22,0.3547
675.31,475.0,0.33,207.37,0.3492
675.31,480.0,0.33,202.53,0.3439
675.31,485.0,0.33,197.69,0.339
675.31,490.0,0.33,192.88,0.3347
675.31,495.0,0.33,188.07,0.3302
675.31,500.0,0.33,183.26,0.3255
675.31,505.0,0.33,178.44,0.3203
675.31,510.0,0.33,173.62,0.3147
675.31,515.0,0.33,168.87,0.3105
675.31,520.0,0.33,164.07,0.3053
675.31,525.0,0.33,159.32,0.3012
675.31,530.0,0.33,154.58,0.297
675.31,535.0,0.33,149.84,0.2922
675.31,540.0,0.33,145.11,0.2778
675.31,545.0,0.33,140.39,0.2827
675.31,550.0,0.33,135.7,0.2779
675.31,555.0,0.33,131.03,0.274
675.31,560.0,0.33,126.44,0.2708
675.31,565.0,0.33,121.77,0.2654
675.31,570.0,0.33,117.3,0.263
675.31,575.0,0.33,112.72,0.2586
675.31,580.0,0.33,108.16,0.2545
675.31,585.0,0.33,103.62,0.2498
675.31,590.0,0.33,99.12,0.2454
675.31,595.0,0.33,94.65,0.2409
675.31,600.0,0.33,90.22,0.2368
675.31,605.0,0.33,85.84,0.2324
675.31,610.0,0.33,81.48,0.228
675.31,615.0,0.33,77.16,0.2236
675.31,620.0,0.33,72.9,0.2192
675.31,625.0,0.33,68.68,0.2149
675.31,630.0,0.33,64.52,0.2102
675.31,635.0,0.33,60.42,0.2058
675.31,640.0,0.33,56.38,0.2016
675.31,645.0,0.33,52.42,0.197
675.31,650.0,0.33,48.55,0.1925
675.31,655.0,0.33,44.77,0.1883
675.31,660.0,0.33,41.06,0.1838
675.31,665.0,0.33,37.48,0.1795
675.31,670.0,0.33,34.03,0.1753
675.31,675.0,0.33,30.67,0.1707
675.31,680.0,0.33,27.46,0.1667
675.31,685.0,0.33,24.44,0.1625
675.31,690.0,0.33,21.59,0.1587
675.31,695.0,0.33,18.92,0.155
675.31,700.0,0.33,16.45,0.1515
675.31,705.0,0.33,14.2,0.1484
675.31,710.0,0.33,12.16,0.1454
675.31,715.0,0.33,10.34,0.1427
675.31,720.0,0.33,8.75,0.1404
675.31,725.0,0.33,7.34,0.1384
675.31,730.0,0.33,6.13,0.1368
675.31,735.0,0.33,5.11,0.1353
675.31,740.0,0.33,4.23,0.1344
675.31,745.0,0.33,3.5,0.1332
675.31,750.0,0.33,2.88,0.1328
675.31,755.0,0.33,2.38,0.1321
675.31,760.0,0.33,1.96,0.1321
675.31,765.0,0.33,1.61,0.1318
675.31,770.0,0.33,1.33,0.1321
675.31,775.0,0.33,1.1,0.1323
675.31,780.0,0.33,0.91,0.1328
675.31,785.0,0.33,0.76,0.1332
675.31,790.0,0.33,0.64,0.1341
675.31,795.0,0.33,0.53,0.1349
675.31,800.0,0.33,0.45,0.1357
675.31,805.0,0.33,0.38,0.1369
675.31,810.0,0.33,0.32,0.1381
675.31,815.0,0.33,0.28,0.1393
675.31,820.0,0.33,0.23,0.1403
675.31,825.0,0.33,0.21,0.1419
675.31,830.0,0.33,0.17,0.1429
675.31,835.0,0.33,0.15,0.1446
675.31,840.0,0.33,0.14,0.1461
675.31,845.0,0.33,0.12,0.1484
675.31,850.0,0.33,0.11,0.149
675.31,345.0,0.36,334.37,0.4844
675.31,350.0,0.36,329.47,0.4795
675.31,355.0,0.36,324.55,0.4715
675.31,360.0,0.36,319.65,0.4667
675.31,365.0,0.36,314.76,0.4623
675.31,370.0,0.36,309.87,0.457
675.31,375.0,0.36,304.98,0.4516
675.31,380.0,0.36,300.08,0.4467
675.31,385.0,0.36,295.2,0.4425
675.31,390.0,0.36,290.31,0.4372
675.31,395.0,0.36,285.44,0.4322
675.31,400.0,0.36,280.55,0.4264
675.31,405.0,0.36,275.57,0.414
675.31,410.0,0.36,270.79,0.4162
675.31,415.0,0.36,265.92,0.4111
675.31,420.0,0.36,261.03,0.4056
675.31,425.0,0.36,256.17,0.4006
675.31,430.0,0.36,251.2,0.39
675.31,435.0,0.36,246.43,0.3897
675.31,440.0,0.36,241.47,0.38
675.31,445.0,0.36,236.62,0.3752
675.31,450.0,0.36,231.76,0.37
675.31,455.0,0.36,226.92,0.3654
675.31,460.0,0.36,222.06,0.3604
675.31,465.0,0.36,217.22,0.3555
675.31,470.0,0.36,212.38,0.3507
675.31,475.0,0.36,207.55,0.3454
675.31,480.0,0.36,202.72,0.3406
675.31,485.0,0.36,197.9,0.3358
675.31,490.0,0.36,193.08,0.331
675.31,495.0,0.36,188.27,0.326
675.31,500.0,0.36,183.47,0.3213
675.31,504.0,0.36,179.64,0.3177
675.31,505.0,0.36,178.68,0.3166
675.31,506.0,0.36,177.72,0.3155
675.31,507.0,0.36,176.77,0.3147
675.31,508.0,0.36,175.82,0.314
675.31,509.0,0.36,174.85,0.3126
675.31,510.0,0.36,173.9,0.3118
675.31,511.0,0.36,172.94,0.3108
675.31,512.0,0.36,171.99,0.31
675.31,513.0,0.36,171.05,0.3094
675.31,514.0,0.36,170.08,0.308
675.31,515.0,0.36,169.12,0.3071
675.31,516.0,0.36,168.18,0.3062
675.31,517.0,0.36,167.24,0.3056
675.31,518.0,0.36,166.28,0.3046
675.31,519.0,0.36,165.31,0.3034
675.31,520.0,0.36,164.37,0.3026
675.31,521.0,0.36,163.43,0.3019
675.31,522.0,0.36,162.47,0.3008
675.31,523.0,0.36,161.53,0.3001
675.31,524.0,0.36,160.57,0.2991
675.31,525.0,0.36,159.62,0.2979
675.31,526.0,0.36,158.69,0.2974
675.31,527.0,0.36,157.73,0.2964
675.31,528.0,0.36,156.8,0.2957
675.31,529.0,0.36,155.85,0.2949
675.31,530.0,0.36,154.9,0.2939
675.31,531.0,0.36,153.95,0.293
675.31,532.0,0.36,153.01,0.2922
675.31,533.0,0.36,152.06,0.2911
675.31,534.0,0.36,151.1,0.2899
675.31,535.0,0.36,150.18,0.2893
675.31,536.0,0.36,149.24,0.2885
675.31,537.0,0.36,148.28,0.2873
675.31,538.0,0.36,147.34,0.2863
675.31,539.0,0.36,146.41,0.2857
675.31,540.0,0.36,145.47,0.2848
675.31,541.0,0.36,144.53,0.2839
675.31,542.0,0.36,143.6,0.2831
675.31,543.0,0.36,142.66,0.2822
675.31,544.0,0.36,141.72,0.2813
675.31,545.0,0.36,140.79,0.2805
675.31,546.0,0.36,139.85,0.2795
675.31,547.0,0.36,138.91,0.2786
675.31,548.0,0.36,137.99,0.2778
675.31,549.0,0.36,137.05,0.2769
675.31,550.0,0.36,136.12,0.276
675.31,551.0,0.36,135.18,0.2751
675.31,552.0,0.36,134.25,0.2744
675.31,553.0,0.36,133.32,0.2735
675.31,554.0,0.36,132.39,0.2726
675.31,555.0,0.36,131.47,0.2719
675.31,556.0,0.36,130.53,0.2708
675.31,557.0,0.36,129.61,0.27
675.31,558.0,0.36,128.68,0.2691
675.31,559.0,0.36,127.75,0.2681
675.31,560.0,0.36,126.82,0.2672
675.31,561.0,0.36,125.89,0.2663
675.31,562.0,0.36,124.97,0.2655
675.31,563.0,0.36,124.05,0.2645
675.31,564.0,0.36,123.13,0.2637
675.31,565.0,0.36,122.39,0.2653
675.31,566.0,0.36,121.44,0.2642
675.31,567.0,0.36,120.52,0.2632
675.31,568.0,0.36,119.61,0.2624
675.31,569.0,0.36,118.69,0.2615
675.31,570.0,0.36,117.79,0.2607
675.31,571.0,0.36,116.86,0.2598
675.31,572.0,0.36,115.95,0.2591
675.31,573.0,0.36,115.04,0.2582
675.31,574.0,0.36,114.12,0.2572
675.31,575.0,0.36,113.23,0.2565
675.31,576.0,0.36,112.31,0.2555
675.31,577.0,0.36,111.4,0.2547
675.31,578.0,0.36,110.52,0.2543
675.31,579.0,0.36,109.59,0.2531
675.31,580.0,0.36,108.7,0.2522
675.31,581.0,0.36,107.78,0.2514
675.31,582.0,0.36,106.88,0.2505
675.31,583.0,0.36,105.99,0.2497
675.31,584.0,0.36,105.08,0.2488
675.31,585.0,0.36,104.19,0.2479
675.31,586.0,0.36,103.28,0.2471
675.31,590.0,0.36,99.72,0.2436
675.31,595.0,0.36,95.28,0.2394
675.31,600.0,0.36,90.9,0.2353
675.31,605.0,0.36,86.52,0.2311
675.31,610.0,0.36,82.2,0.2269
675.31,615.0,0.36,77.94,0.2226
675.31,620.0,0.36,73.72,0.2184
675.31,625.0,0.36,69.51,0.214
675.31,630.0,0.36,65.38,0.2096
675.31,635.0,0.36,61.32,0.2055
675.31,640.0,0.36,57.31,0.2012
675.31,645.0,0.36,53.39,0.1968
675.31,650.0,0.36,49.55,0.1925
675.31,655.0,0.36,45.8,0.1884
675.31,660.0,0.36,42.14,0.1841
675.31,665.0,0.36,38.59,0.1799
675.31,670.0,0.36,35.14,0.1758
675.31,675.0,0.36,31.82,0.1716
675.31,680.0,0.36,28.61,0.1675
675.31,685.0,0.36,25.59,0.1636
675.31,690.0,0.36,22.73,0.1598
675.31,695.0,0.36,20.05,0.1563
675.31,700.0,0.36,17.57,0.1528
675.31,705.0,0.36,15.28,0.1497
675.31,710.0,0.36,13.2,0.1468
675.31,715.0,0.36,11.31,0.1441
675.31,720.0,0.36,9.65,0.1417
675.31,725.0,0.36,8.19,0.1396
675.31,730.0,0.36,6.91,0.1379
675.31,735.0,0.36,5.79,0.1363
675.31,740.0,0.36,4.85,0.1351
675.31,745.0,0.36,4.04,0.134
675.31,750.0,0.36,3.36,0.1331
675.31,755.0,0.36,2.79,0.1325
675.31,760.0,0.36,2.31,0.1321
675.31,765.0,0.36,1.92,0.1319
675.31,770.0,0.36,1.6,0.1319
675.31,775.0,0.36,1.33,0.132
675.31,780.0,0.36,1.1,0.1322
675.31,785.0,0.36,0.93,0.1326
675.31,790.0,0.36,0.78,0.1331
675.31,795.0,0.36,0.65,0.1337
675.31,800.0,0.36,0.55,0.1345
675.31,805.0,0.36,0.46,0.1353
675.31,810.0,0.36,0.4,0.1361
675.31,815.0,0.36,0.34,0.1369
675.31,430.0,0.44,252.39,0.3801
675.31,435.0,0.44,247.43,0.3698
675.31,440.0,0.44,242.61,0.3649
675.31,445.0,0.44,237.8,0.3603
675.31,450.0,0.44,232.99,0.3554
675.31,455.0,0.44,228.19,0.3508
675.31,460.0,0.44,223.39,0.3463
675.31,465.0,0.44,218.59,0.3416
675.31,470.0,0.44,213.81,0.337
675.31,475.0,0.44,209.02,0.3323
675.31,480.0,0.44,204.25,0.3278
675.31,485.0,0.44,199.5,0.3236
675.31,490.0,0.44,194.74,0.3191
675.31,495.0,0.44,189.99,0.3145
675.31,500.0,0.44,185.25,0.3103
675.31,505.0,0.44,180.53,0.306
675.31,510.0,0.44,175.81,0.3016
675.31,515.0,0.44,171.13,0.2979
675.31,520.0,0.44,166.45,0.2938
675.31,525.0,0.44,161.76,0.2893
675.31,530.0,0.44,157.16,0.2862
675.31,535.0,0.44,152.48,0.2815
675.31,540.0,0.44,147.87,0.2777
675.31,545.0,0.44,143.3,0.2741
675.31,550.0,0.44,138.67,0.2696
675.31,555.0,0.44,134.29,0.268
675.31,560.0,0.44,129.77,0.2643
675.31,565.0,0.44,125.25,0.2603
675.31,570.0,0.44,120.77,0.2565
675.31,575.0,0.44,116.31,0.2526
675.31,580.0,0.44,111.87,0.2486
675.31,585.0,0.44,107.47,0.2448
675.31,590.0,0.44,103.08,0.2406
675.31,595.0,0.44,98.75,0.2369
675.31,600.0,0.44,94.44,0.2332
675.31,605.0,0.44,90.19,0.2292
675.31,610.0,0.44,85.95,0.2254
675.31,611.0,0.44,85.11,0.2245
675.31,612.0,0.44,84.28,0.2239
675.31,613.0,0.44,83.44,0.2231
675.31,614.0,0.44,82.6,0.2223
675.31,615.0,0.44,81.77,0.2215
675.31,616.0,0.44,80.94,0.2208
675.31,617.0,0.44,80.12,0.2198
675.31,618.0,0.44,79.28,0.2192
675.31,619.0,0.44,78.45,0.2184
675.31,620.0,0.44,77.62,0.2175
675.31,621.0,0.44,76.81,0.2168
675.31,622.0,0.44,75.99,0.216
675.31,623.0,0.44,75.18,0.2153
675.31,624.0,0.44,74.35,0.2145
675.31,625.0,0.44,73.53,0.2136
