S0,K,T,P_mkt,iv_market
675.31,722.0,0.19,47.65,0.1362
675.31,723.0,0.19,48.53,0.1359
675.31,724.0,0.19,49.48,0.1369
675.31,725.0,0.19,50.33,0.1357
675.31,726.0,0.19,51.2,0.135
675.31,727.0,0.19,52.18,0.1364
675.31,728.0,0.19,53.17,0.1381
675.31,729.0,0.19,54.06,0.1373
675.31,730.0,0.19,55.03,0.1384
675.31,731.0,0.19,55.99,0.1389
675.31,732.0,0.19,56.91,0.1382
675.31,733.0,0.19,57.95,0.1413
675.31,734.0,0.19,58.98,0.144
675.31,735.0,0.19,59.81,0.1405
675.31,736.0,0.19,60.72,0.1393
675.31,737.0,0.19,61.77,0.1425
675.31,738.0,0.19,62.71,0.1421
675.31,739.0,0.19,63.76,0.1457
675.31,740.0,0.19,64.78,0.1481
675.31,741.0,0.19,65.71,0.1471
675.31,742.0,0.19,66.76,0.1508
675.31,743.0,0.19,67.71,0.1504
675.31,744.0,0.19,68.71,0.1521
675.31,745.0,0.19,69.71,0.1537
675.31,746.0,0.19,70.76,0.1575
675.31,747.0,0.19,71.71,0.157
675.31,748.0,0.19,72.71,0.1586
675.31,749.0,0.19,73.75,0.1622
675.31,750.0,0.19,74.69,0.0
675.31,755.0,0.19,79.71,0.1699
675.31,760.0,0.19,84.69,0.0
675.31,765.0,0.19,89.71,0.1857
675.31,770.0,0.19,94.69,0.0
675.31,775.0,0.19,99.71,0.2011
675.31,780.0,0.19,104.69,0.0
675.31,785.0,0.19,109.69,0.0
675.31,790.0,0.19,114.71,0.2234
675.31,335.0,0.25,0.41,0.5957
675.31,340.0,0.25,0.42,0.5877
675.31,345.0,0.25,0.45,0.5796
675.31,350.0,0.25,0.46,0.5717
675.31,355.0,0.25,0.49,0.5642
675.31,360.0,0.25,0.52,0.5565
675.31,365.0,0.25,0.54,0.5483
675.31,370.0,0.25,0.56,0.5414
675.31,375.0,0.25,0.59,0.5337
675.31,380.0,0.25,0.62,0.5264
675.31,385.0,0.25,0.65,0.5186
675.31,390.0,0.25,0.68,0.5112
675.31,395.0,0.25,0.7,0.5038
675.31,400.0,0.25,0.74,0.4971
675.31,405.0,0.25,0.78,0.4894
675.31,410.0,0.25,0.81,0.4826
675.31,415.0,0.25,0.85,0.4753
675.31,420.0,0.25,0.89,0.4678
675.31,425.0,0.25,0.93,0.4608
675.31,430.0,0.25,0.96,0.4534
675.31,435.0,0.25,1.0,0.4464
675.31,440.0,0.25,1.06,0.44
675.31,445.0,0.25,1.1,0.4327
675.31,450.0,0.25,1.15,0.426
675.31,455.0,0.25,1.21,0.419
675.31,460.0,0.25,1.25,0.4117
675.31,465.0,0.25,1.31,0.4053
675.31,470.0,0.25,1.38,0.3985
675.31,475.0,0.25,1.44,0.3917
675.31,480.0,0.25,1.5,0.3847
675.31,485.0,0.25,1.56,0.378
675.31,490.0,0.25,1.64,0.3715
675.31,495.0,0.25,1.72,0.365
675.31,500.0,0.25,1.8,0.3584
675.31,505.0,0.25,1.89,0.352
675.31,510.0,0.25,1.98,0.3454
675.31,515.0,0.25,2.08,0.3392
675.31,520.0,0.25,2.2,0.3328
675.31,525.0,0.25,2.31,0.3268
675.31,530.0,0.25,2.44,0.3207
675.31,535.0,0.25,2.58,0.3148
675.31,540.0,0.25,2.73,0.3088
675.31,545.0,0.25,2.89,0.3029
675.31,550.0,0.25,3.07,0.2972
675.31,555.0,0.25,3.26,0.2915
675.31,560.0,0.25,3.48,0.2859
675.31,565.0,0.25,3.7,0.2803
675.31,570.0,0.25,3.95,0.2749
675.31,575.0,0.25,4.21,0.2694
675.31,580.0,0.25,4.51,0.264
675.31,585.0,0.25,4.82,0.2586
675.31,590.0,0.25,5.18,0.2532
675.31,595.0,0.25,5.55,0.248
675.31,600.0,0.25,5.96,0.2427
675.31,605.0,0.25,6.41,0.2375
675.31,610.0,0.25,6.9,0.2323
675.31,615.0,0.25,7.44,0.227
675.31,620.0,0.25,8.02,0.2218
675.31,625.0,0.25,8.66,0.2167
675.31,630.0,0.25,9.36,0.2114
675.31,635.0,0.25,10.12,0.2063
675.31,640.0,0.25,10.96,0.201
675.31,645.0,0.25,11.88,0.1958
675.31,650.0,0.25,12.89,0.1907
675.31,655.0,0.25,14.02,0.1856
675.31,660.0,0.25,15.26,0.1804
675.31,665.0,0.25,16.64,0.1754
675.31,670.0,0.25,18.18,0.1704
675.31,675.0,0.25,19.89,0.1656
675.31,680.0,0.25,21.8,0.1609
675.31,685.0,0.25,23.95,0.1565
675.31,690.0,0.25,26.34,0.1522
675.31,695.0,0.25,28.99,0.1483
675.31,700.0,0.25,31.93,0.1448
675.31,705.0,0.25,35.17,0.1415
675.31,710.0,0.25,38.67,0.1388
675.31,715.0,0.25,42.45,0.1366
675.31,720.0,0.25,46.47,0.1344
675.31,725.0,0.25,50.72,0.1329
675.31,730.0,0.25,55.38,0.1355
675.31,735.0,0.25,60.02,0.1364
675.31,740.0,0.25,64.86,0.1401
675.31,745.0,0.25,69.84,0.1469
675.31,750.0,0.25,74.78,0.1526
675.31,755.0,0.25,79.78,0.1601
675.31,760.0,0.25,84.85,0.1698
675.31,765.0,0.25,89.78,0.1746
675.31,770.0,0.25,94.78,0.1817
675.31,775.0,0.25,99.78,0.1888
675.31,780.0,0.25,104.78,0.1957
675.31,785.0,0.25,109.82,0.2043
675.31,790.0,0.25,114.82,0.2109
675.31,795.0,0.25,119.78,0.216
675.31,800.0,0.25,124.78,0.2226
675.31,420.0,0.27,0.99,0.4599
675.31,425.0,0.27,1.04,0.453
675.31,430.0,0.27,1.08,0.4461
675.31,435.0,0.27,1.12,0.4385
675.31,440.0,0.27,1.18,0.4323
675.31,445.0,0.27,1.23,0.4254
675.31,450.0,0.27,1.29,0.4184
675.31,455.0,0.27,1.34,0.4117
675.31,460.0,0.27,1.4,0.4051
675.31,465.0,0.27,1.46,0.3984
675.31,470.0,0.27,1.52,0.3916
675.31,475.0,0.27,1.59,0.3853
675.31,480.0,0.27,1.66,0.3787
675.31,485.0,0.27,1.73,0.372
675.31,490.0,0.27,1.82,0.3658
675.31,495.0,0.27,1.9,0.3592
675.31,500.0,0.27,1.99,0.3531
675.31,505.0,0.27,2.09,0.3469
675.31,510.0,0.27,2.19,0.3407
675.31,515.0,0.27,2.3,0.3345
675.31,520.0,0.27,2.42,0.3284
675.31,525.0,0.27,2.55,0.3226
675.31,530.0,0.27,2.7,0.3169
675.31,535.0,0.27,2.85,0.3111
675.31,540.0,0.27,3.01,0.3054
675.31,545.0,0.27,3.2,0.2998
675.31,550.0,0.27,3.38,0.2943
675.31,555.0,0.27,3.59,0.2887
675.31,560.0,0.27,3.83,0.2834
675.31,565.0,0.27,4.07,0.278
675.31,570.0,0.27,4.34,0.2726
675.31,575.0,0.27,4.63,0.2676
675.31,580.0,0.27,4.95,0.2623
675.31,581.0,0.27,5.01,0.2612
675.31,582.0,0.27,5.08,0.2602
675.31,583.0,0.27,5.14,0.2592
675.31,584.0,0.27,5.21,0.2582
675.31,585.0,0.27,5.29,0.2571
675.31,586.0,0.27,5.36,0.2561
675.31,587.0,0.27,5.43,0.2551
675.31,588.0,0.27,5.5,0.2541
675.31,589.0,0.27,5.58,0.253
675.31,590.0,0.27,5.66,0.252
675.31,591.0,0.27,5.73,0.251
675.31,592.0,0.27,5.81,0.25
675.31,593.0,0.27,5.89,0.2489
675.31,594.0,0.27,5.98,0.2479
675.31,595.0,0.27,6.06,0.2469
675.31,596.0,0.27,6.14,0.2459
675.31,597.0,0.27,6.23,0.2449
675.31,598.0,0.27,6.32,0.2438
675.31,599.0,0.27,6.4,0.2428
675.31,600.0,0.27,6.49,0.2418
675.31,601.0,0.27,6.59,0.2408
675.31,602.0,0.27,6.68,0.2398
675.31,603.0,0.27,6.78,0.2388
675.31,604.0,0.27,6.87,0.2378
675.31,605.0,0.27,6.97,0.2368
675.31,606.0,0.27,7.07,0.2358
675.31,607.0,0.27,7.18,0.2348
675.31,608.0,0.27,7.28,0.2338
675.31,609.0,0.27,7.38,0.2327
675.31,610.0,0.27,7.49,0.2317
675.31,611.0,0.27,7.6,0.2307
675.31,612.0,0.27,7.71,0.2297
675.31,613.0,0.27,7.82,0.2287
675.31,614.0,0.27,7.94,0.2277
675.31,615.0,0.27,8.05,0.2267
675.31,616.0,0.27,8.16,0.2257
675.31,617.0,0.27,8.29,0.2247
675.31,618.0,0.27,8.41,0.2237
675.31,619.0,0.27,8.54,0.2226
675.31,620.0,0.27,8.66,0.2217
675.31,621.0,0.27,8.79,0.2207
675.31,622.0,0.27,8.93,0.2196
675.31,623.0,0.27,9.05,0.2187
675.31,624.0,0.27,9.19,0.2178
675.31,625.0,0.27,9.32,0.2168
675.31,626.0,0.27,9.46,0.2158
675.31,627.0,0.27,9.61,0.2147
675.31,628.0,0.27,9.75,0.2137
675.31,629.0,0.27,9.91,0.2126
675.31,630.0,0.27,10.05,0.2116
675.31,631.0,0.27,10.21,0.2107
675.31,632.0,0.27,10.37,0.2097
675.31,633.0,0.27,10.53,0.2087
675.31,634.0,0.27,10.69,0.2077
675.31,635.0,0.27,10.84,0.2067
675.31,636.0,0.27,11.02,0.2057
675.31,637.0,0.27,11.18,0.2046
675.31,638.0,0.27,11.35,0.2037
675.31,639.0,0.27,11.53,0.2026
675.31,640.0,0.27,11.71,0.2016
675.31,641.0,0.27,11.89,0.2006
675.31,642.0,0.27,12.08,0.1997
675.31,643.0,0.27,12.27,0.1987
675.31,644.0,0.27,12.46,0.1976
675.31,645.0,0.27,12.66,0.1967
675.31,646.0,0.27,12.86,0.1956
675.31,647.0,0.27,13.06,0.1947
675.31,648.0,0.27,13.27,0.1936
675.31,649.0,0.27,13.48,0.1926
675.31,650.0,0.27,13.7,0.1916
675.31,651.0,0.27,13.91,0.1906
675.31,652.0,0.27,14.13,0.1897
675.31,653.0,0.27,14.37,0.1887
675.31,654.0,0.27,14.6,0.1876
675.31,655.0,0.27,14.84,0.1867
675.31,656.0,0.27,15.07,0.1857
675.31,657.0,0.27,15.32,0.1846
675.31,658.0,0.27,15.57,0.1837
675.31,659.0,0.27,15.82,0.1827
675.31,660.0,0.27,16.09,0.1817
675.31,661.0,0.27,16.36,0.1807
675.31,662.0,0.27,16.62,0.1797
675.31,663.0,0.27,16.91,0.1788
675.31,664.0,0.27,17.19,0.1778
675.31,665.0,0.27,17.48,0.1767
675.31,666.0,0.27,17.77,0.1758
675.31,667.0,0.27,18.07,0.1749
675.31,668.0,0.27,18.39,0.1739
675.31,669.0,0.27,18.7,0.1729
675.31,670.0,0.27,19.02,0.172
675.31,671.0,0.27,19.34,0.171
675.31,672.0,0.27,19.68,0.1701
675.31,673.0,0.27,20.02,0.1691
675.31,674.0,0.27,20.38,0.1682
675.31,675.0,0.27,20.73,0.1673
675.31,676.0,0.27,21.09,0.1663
675.31,677.0,0.27,21.47,0.1655
675.31,678.0,0.27,21.85,0.1645
675.31,679.0,0.27,22.23,0.1636
675.31,680.0,0.27,22.64,0.1627
675.31,681.0,0.27,23.03,0.1618
675.31,682.0,0.27,23.45,0.1609
675.31,683.0,0.27,23.87,0.16
675.31,684.0,0.27,24.3,0.1591
675.31,685.0,0.27,24.74,0.1584
675.31,686.0,0.27,25.2,0.1575
675.31,687.0,0.27,25.66,0.1566
675.31,688.0,0.27,26.12,0.1558
675.31,689.0,0.27,26.6,0.1549
675.31,690.0,0.27,27.12,0.1542
675.31,691.0,0.27,27.61,0.1533
675.31,692.0,0.27,28.12,0.1525
675.31,693.0,0.27,28.64,0.1518
675.31,694.0,0.27,29.17,0.1509
675.31,695.0,0.27,29.7,0.1501
675.31,696.0,0.27,30.26,0.1494
675.31,697.0,0.27,30.83,0.1487
675.31,698.0,0.27,31.4,0.1479
675.31,699.0,0.27,31.99,0.1472
675.31,700.0,0.27,32.58,0.1465
675.31,701.0,0.27,33.19,0.1458
675.31,702.0,0.27,33.81,0.1452
675.31,703.0,0.27,34.44,0.1446
675.31,704.0,0.27,35.08,0.144
675.31,705.0,0.27,35.73,0.1432
675.31,706.0,0.27,36.39,0.1427
675.31,707.0,0.27,37.07,0.1421
675.31,708.0,0.27,37.75,0.1416
675.31,709.0,0.27,38.46,0.1409
675.31,710.0,0.27,39.17,0.1404
675.31,711.0,0.27,39.89,0.1398
675.31,712.0,0.27,40.61,0.1394
675.31,713.0,0.27,41.36,0.1388
675.31,714.0,0.27,42.11,0.1383
675.31,715.0,0.27,42.86,0.138
675.31,716.0,0.27,43.63,0.1375
675.31,717.0,0.27,44.41,0.137
675.31,718.0,0.27,45.2,0.1366
675.31,719.0,0.27,46.0,0.1361
675.31,720.0,0.27,46.82,0.1358
675.31,721.0,0.27,47.63,0.1354
675.31,722.0,0.27,48.45,0.135
675.31,723.0,0.27,49.29,0.1347
675.31,724.0,0.27,50.13,0.1343
675.31,725.0,0.27,50.99,0.1341
675.31,726.0,0.27,51.84,0.1336
675.31,727.0,0.27,52.7,0.1332
675.31,728.0,0.27,53.72,0.1352
675.31,729.0,0.27,54.66,0.136
675.31,730.0,0.27,55.59,0.1366
675.31,731.0,0.27,56.41,0.1351
675.31,732.0,0.27,57.32,0.1351
675.31,733.0,0.27,58.24,0.1352
675.31,734.0,0.27,59.17,0.1353
675.31,735.0,0.27,60.09,0.1355
675.31,736.0,0.27,61.13,0.1378
675.31,737.0,0.27,62.0,0.1364
675.31,738.0,0.27,63.06,0.1396
675.31,739.0,0.27,64.19,0.1438
675.31,740.0,0.27,64.99,0.1408
675.31,745.0,0.27,69.84,0.1442
675.31,750.0,0.27,74.78,0.1498
675.31,755.0,0.27,79.82,0.1585
675.31,760.0,0.27,84.78,0.1643
675.31,765.0,0.27,89.78,0.1713
675.31,770.0,0.27,94.78,0.1783
675.31,775.0,0.27,99.78,0.1852
675.31,780.0,0.27,104.83,0.1937
675.31,785.0,0.27,109.82,0.2002
675.31,790.0,0.27,114.78,0.2053
675.31,795.0,0.27,119.78,0.2118
675.31,800.0,0.27,124.78,0.2182
675.31,245.0,0.33,0.24,0.6946
675.31,250.0,0.33,0.27,0.6875
675.31,255.0,0.33,0.29,0.6801
675.31,260.0,0.33,0.29,0.6699
675.31,265.0,0.33,0.32,0.6623
675.31,270.0,0.33,0.34,0.6546
675.31,275.0,0.33,0.35,0.6466
675.31,280.0,0.33,0.38,0.6387
675.31,285.0,0.33,0.4,0.6308
675.31,290.0,0.33,0.41,0.6227
675.31,295.0,0.33,0.43,0.6146
675.31,300.0,0.33,0.46,0.6072
675.31,305.0,0.33,0.48,0.5996
675.31,310.0,0.33,0.51,0.5915
675.31,315.0,0.33,0.53,0.5831
675.31,320.0,0.33,0.56,0.5764
675.31,325.0,0.33,0.57,0.568
675.31,330.0,0.33,0.6,0.5611
675.31,335.0,0.33,0.64,0.554
675.31,340.0,0.33,0.67,0.5468
675.31,345.0,0.33,0.69,0.5395
675.31,350.0,0.33,0.72,0.5322
675.31,355.0,0.33,0.76,0.5248
675.31,360.0,0.33,0.79,0.5178
675.31,365.0,0.33,0.82,0.5109
675.31,370.0,0.33,0.86,0.5038
675.31,375.0,0.33,0.9,0.4968
675.31,380.0,0.33,0.94,0.49
675.31,385.0,0.33,0.97,0.4832
675.31,390.0,0.33,1.02,0.4762
675.31,395.0,0.33,1.06,0.4696
675.31,400.0,0.33,1.1,0.4628
675.31,405.0,0.33,1.15,0.4566
675.31,410.0,0.33,1.2,0.4498
675.31,415.0,0.33,1.25,0.443
675.31,420.0,0.33,1.3,0.4367
675.31,425.0,0.33,1.35,0.4302
675.31,430.0,0.33,1.41,0.4237
675.31,435.0,0.33,1.46,0.4171
675.31,440.0,0.33,1.52,0.4107
675.31,445.0,0.33,1.6,0.4044
675.31,450.0,0.33,1.66,0.3983
675.31,455.0,0.33,1.73,0.392
675.31,460.0,0.33,1.81,0.3857
675.31,465.0,0.33,1.88,0.3796
675.31,470.0,0.33,1.96,0.3736
675.31,475.0,0.33,2.05,0.3678
675.31,480.0,0.33,2.14,0.3617
675.31,485.0,0.33,2.24,0.356
675.31,490.0,0.33,2.34,0.35
675.31,495.0,0.33,2.46,0.3445
675.31,500.0,0.33,2.58,0.3386
675.31,505.0,0.33,2.7,0.333
675.31,510.0,0.33,2.84,0.3277
675.31,515.0,0.33,2.98,0.3221
675.31,520.0,0.33,3.14,0.3168
675.31,525.0,0.33,3.31,0.3116
675.31,530.0,0.33,3.49,0.3064
675.31,535.0,0.33,3.69,0.3012
675.31,540.0,0.33,3.9,0.2961
675.31,545.0,0.33,4.12,0.2911
675.31,550.0,0.33,4.37,0.2861
675.31,555.0,0.33,4.62,0.2812
675.31,560.0,0.33,4.9,0.2763
675.31,565.0,0.33,5.21,0.2714
675.31,570.0,0.33,5.53,0.2667
675.31,575.0,0.33,5.88,0.262
675.31,580.0,0.33,6.25,0.2573
675.31,585.0,0.33,6.67,0.2526
675.31,590.0,0.33,7.1,0.248
675.31,595.0,0.33,7.57,0.2433
675.31,600.0,0.33,8.09,0.2388
675.31,605.0,0.33,8.63,0.2342
675.31,610.0,0.33,9.23,0.2297
675.31,615.0,0.33,9.86,0.2251
675.31,620.0,0.33,10.55,0.2206
675.31,625.0,0.33,11.29,0.216
675.31,630.0,0.33,12.08,0.2114
675.31,635.0,0.33,12.94,0.2068
675.31,640.0,0.33,13.88,0.2023
675.31,645.0,0.33,14.88,0.1977
675.31,650.0,0.33,15.97,0.1931
675.31,655.0,0.33,17.16,0.1886
675.31,660.0,0.33,18.46,0.184
675.31,665.0,0.33,19.88,0.1795
675.31,670.0,0.33,21.42,0.175
675.31,675.0,0.33,23.12,0.1707
675.31,680.0,0.33,24.98,0.1665
675.31,685.0,0.33,27.03,0.1623
675.31,690.0,0.33,29.28,0.1583
675.31,695.0,0.33,31.79,0.1546
675.31,700.0,0.33,34.49,0.151
675.31,705.0,0.33,37.47,0.1478
675.31,710.0,0.33,40.69,0.1446
675.31,715.0,0.33,44.17,0.1421
675.31,720.0,0.33,47.91,0.1396
675.31,725.0,0.33,51.86,0.1376
675.31,730.0,0.33,56.03,0.1358
675.31,735.0,0.33,60.64,0.1381
675.31,740.0,0.33,65.26,0.1392
675.31,745.0,0.33,69.92,0.1396
675.31,750.0,0.33,74.69,0.0
675.31,755.0,0.33,79.69,0.0
675.31,760.0,0.33,84.76,0.1558
675.31,765.0,0.33,89.75,0.162
675.31,770.0,0.33,94.75,0.1685
675.31,775.0,0.33,99.71,0.1733
675.31,780.0,0.33,104.69,0.0
675.31,785.0,0.33,109.75,0.1877
675.31,790.0,0.33,114.69,0.0
675.31,795.0,0.33,119.75,0.2
675.31,800.0,0.33,124.75,0.206
675.31,805.0,0.33,129.78,0.2133
675.31,810.0,0.33,134.78,0.2192
675.31,815.0,0.33,139.78,0.2251
675.31,820.0,0.33,144.82,0.2324
675.31,825.0,0.33,149.81,0.238
675.31,830.0,0.33,154.79,0.2426
675.31,835.0,0.33,159.82,0.2498
675.31,840.0,0.33,164.82,0.2555
675.31,845.0,0.33,169.83,0.2613
675.31,850.0,0.33,174.82,0.2666
675.31,345.0,0.36,0.78,0.5251
675.31,350.0,0.36,0.81,0.5183
675.31,355.0,0.36,0.85,0.5113
675.31,360.0,0.36,0.89,0.5045
675.31,365.0,0.36,0.93,0.498
675.31,370.0,0.36,0.97,0.4914
675.31,375.0,0.36,1.01,0.4845
675.31,380.0,0.36,1.05,0.4776
675.31,385.0,0.36,1.1,0.4712
675.31,390.0,0.36,1.14,0.4645
675.31,395.0,0.36,1.19,0.458
675.31,400.0,0.36,1.24,0.4516
675.31,405.0,0.36,1.29,0.4451
675.31,410.0,0.36,1.34,0.4387
675.31,415.0,0.36,1.4,0.4325
675.31,420.0,0.36,1.46,0.426
675.31,425.0,0.36,1.51,0.4198
675.31,430.0,0.36,1.58,0.4135
675.31,435.0,0.36,1.64,0.4076
675.31,440.0,0.36,1.71,0.4015
675.31,445.0,0.36,1.77,0.395
675.31,450.0,0.36,1.85,0.3892
675.31,455.0,0.36,1.93,0.3833
675.31,460.0,0.36,2.01,0.3773
675.31,465.0,0.36,2.09,0.3712
675.31,470.0,0.36,2.19,0.3654
675.31,475.0,0.36,2.28,0.3598
675.31,480.0,0.36,2.38,0.3541
675.31,485.0,0.36,2.49,0.3485
675.31,490.0,0.36,2.61,0.3431
675.31,495.0,0.36,2.73,0.3375
675.31,500.0,0.36,2.86,0.332
675.31,504.0,0.36,2.97,0.3277
675.31,505.0,0.36,3.0,0.3266
675.31,506.0,0.36,3.03,0.3255
675.31,507.0,0.36,3.06,0.3245
675.31,508.0,0.36,3.09,0.3234
675.31,509.0,0.36,3.12,0.3225
675.31,510.0,0.36,3.16,0.3214
675.31,511.0,0.36,3.19,0.3205
675.31,512.0,0.36,3.21,0.3194
675.31,513.0,0.36,3.25,0.3183
675.31,514.0,0.36,3.29,0.3173
675.31,515.0,0.36,3.31,0.3164
675.31,516.0,0.36,3.35,0.3152
675.31,517.0,0.36,3.38,0.3143
675.31,518.0,0.36,3.42,0.3132
675.31,519.0,0.36,3.46,0.3123
675.31,520.0,0.36,3.49,0.3112
675.31,521.0,0.36,3.52,0.3103
675.31,522.0,0.36,3.56,0.3092
675.31,523.0,0.36,3.6,0.3083
675.31,524.0,0.36,3.63,0.3072
675.31,525.0,0.36,3.67,0.3062
675.31,526.0,0.36,3.71,0.3052
675.31,527.0,0.36,3.75,0.3042
675.31,528.0,0.36,3.79,0.3032
675.31,529.0,0.36,3.83,0.3022
675.31,530.0,0.36,3.88,0.3012
675.31,531.0,0.36,3.92,0.3002
675.31,532.0,0.36,3.96,0.2993
675.31,533.0,0.36,4.0,0.2983
675.31,534.0,0.36,4.04,0.2973
675.31,535.0,0.36,4.1,0.2964
675.31,536.0,0.36,4.13,0.2954
675.31,537.0,0.36,4.19,0.2944
675.31,538.0,0.36,4.22,0.2934
675.31,539.0,0.36,4.28,0.2925
675.31,540.0,0.36,4.32,0.2915
675.31,541.0,0.36,4.37,0.2906
675.31,542.0,0.36,4.42,0.2896
675.31,543.0,0.36,4.47,0.2886
675.31,544.0,0.36,4.52,0.2877
675.31,545.0,0.36,4.57,0.2867
675.31,546.0,0.36,4.62,0.2857
675.31,547.0,0.36,4.68,0.2849
675.31,548.0,0.36,4.72,0.2838
675.31,549.0,0.36,4.78,0.2829
675.31,550.0,0.36,4.83,0.282
675.31,551.0,0.36,4.89,0.281
675.31,552.0,0.36,4.95,0.2801
675.31,553.0,0.36,5.0,0.2792
675.31,554.0,0.36,5.06,0.2782
675.31,555.0,0.36,5.12,0.2773
675.31,556.0,0.36,5.18,0.2764
675.31,557.0,0.36,5.23,0.2754
675.31,558.0,0.36,5.3,0.2745
675.31,559.0,0.36,5.36,0.2735
675.31,560.0,0.36,5.43,0.2726
675.31,561.0,0.36,5.48,0.2717
675.31,562.0,0.36,5.55,0.2707
675.31,563.0,0.36,5.62,0.2699
675.31,564.0,0.36,5.68,0.2689
675.31,565.0,0.36,5.75,0.268
675.31,566.0,0.36,5.82,0.2671
675.31,567.0,0.36,5.88,0.2662
675.31,568.0,0.36,5.96,0.2653
675.31,569.0,0.36,6.03,0.2644
675.31,570.0,0.36,6.1,0.2634
675.31,571.0,0.36,6.17,0.2625
675.31,572.0,0.36,6.25,0.2617
675.31,573.0,0.36,6.32,0.2608
675.31,574.0,0.36,6.4,0.2599
675.31,575.0,0.36,6.48,0.2589
675.31,576.0,0.36,6.56,0.2581
675.31,577.0,0.36,6.64,0.2572
675.31,578.0,0.36,6.72,0.2562
675.31,579.0,0.36,6.8,0.2554
675.31,580.0,0.36,6.88,0.2544
675.31,581.0,0.36,6.97,0.2535
675.31,582.0,0.36,7.05,0.2526
675.31,583.0,0.36,7.14,0.2517
675.31,584.0,0.36,7.23,0.2508
675.31,585.0,0.36,7.31,0.2499
675.31,586.0,0.36,7.41,0.249
675.31,590.0,0.36,7.79,0.2455
675.31,595.0,0.36,8.29,0.2411
675.31,600.0,0.36,8.83,0.2367
675.31,605.0,0.36,9.41,0.2323
675.31,610.0,0.36,10.03,0.228
675.31,615.0,0.36,10.69,0.2236
675.31,620.0,0.36,11.41,0.2193
675.31,625.0,0.36,12.18,0.2148
675.31,630.0,0.36,13.0,0.2105
675.31,635.0,0.36,13.89,0.2061
675.31,640.0,0.36,14.85,0.2017
675.31,645.0,0.36,15.89,0.1973
675.31,650.0,0.36,17.0,0.1929
675.31,655.0,0.36,18.21,0.1885
675.31,660.0,0.36,19.52,0.1842
675.31,665.0,0.36,20.95,0.1798
675.31,670.0,0.36,22.5,0.1755
675.31,675.0,0.36,24.2,0.1714
675.31,680.0,0.36,26.05,0.1673
675.31,685.0,0.36,28.07,0.1632
675.31,690.0,0.36,30.28,0.1593
675.31,695.0,0.36,32.73,0.1556
675.31,700.0,0.36,35.39,0.1522
675.31,705.0,0.36,38.29,0.1488
675.31,710.0,0.36,41.44,0.1459
675.31,715.0,0.36,44.82,0.143
675.31,720.0,0.36,48.45,0.1407
675.31,725.0,0.36,52.33,0.1385
675.31,730.0,0.36,56.41,0.1366
675.31,735.0,0.36,60.94,0.1384
675.31,740.0,0.36,65.45,0.1387
675.31,745.0,0.36,70.14,0.14
675.31,750.0,0.36,74.8,0.1394
675.31,755.0,0.36,79.84,0.147
675.31,760.0,0.36,84.8,0.1525
675.31,765.0,0.36,89.83,0.1599
675.31,770.0,0.36,94.79,0.1651
675.31,775.0,0.36,99.79,0.1713
675.31,780.0,0.36,104.78,0.1773
675.31,785.0,0.36,109.83,0.1847
675.31,790.0,0.36,114.78,0.1893
675.31,795.0,0.36,119.78,0.1952
675.31,800.0,0.36,124.78,0.2011
675.31,805.0,0.36,129.78,0.2069
675.31,810.0,0.36,134.82,0.2143
675.31,815.0,0.36,139.78,0.2183
675.31,430.0,0.44,2.07,0.394
675.31,435.0,0.44,2.15,0.3883
675.31,440.0,0.44,2.24,0.3827
675.31,445.0,0.44,2.33,0.3772
675.31,450.0,0.44,2.42,0.3717
675.31,455.0,0.44,2.52,0.3662
675.31,460.0,0.44,2.63,0.3609
675.31,465.0,0.44,2.74,0.3556
675.31,470.0,0.44,2.86,0.3505
675.31,475.0,0.44,2.99,0.3453
675.31,480.0,0.44,3.12,0.3402
675.31,485.0,0.44,3.26,0.3352
675.31,490.0,0.44,3.42,0.3303
675.31,495.0,0.44,3.58,0.3254
675.31,500.0,0.44,3.75,0.3206
675.31,505.0,0.44,3.92,0.3158
675.31,510.0,0.44,4.12,0.3112
675.31,515.0,0.44,4.32,0.3065
675.31,520.0,0.44,4.54,0.3019
675.31,525.0,0.44,4.79,0.2974
675.31,530.0,0.44,5.04,0.293
675.31,535.0,0.44,5.3,0.2886
675.31,540.0,0.44,5.58,0.2842
675.31,545.0,0.44,5.89,0.2799
675.31,550.0,0.44,6.21,0.2756
675.31,555.0,0.44,6.56,0.2714
675.31,560.0,0.44,6.93,0.2672
675.31,565.0,0.44,7.32,0.2631
675.31,570.0,0.44,7.73,0.259
675.31,575.0,0.44,8.19,0.2548
675.31,580.0,0.44,8.66,0.2508
675.31,585.0,0.44,9.16,0.2468
675.31,590.0,0.44,9.7,0.2427
675.31,595.0,0.44,10.28,0.2387
675.31,600.0,0.44,10.89,0.2347
675.31,605.0,0.44,11.54,0.2307
675.31,610.0,0.44,12.23,0.2266
675.31,611.0,0.44,12.38,0.2258
675.31,612.0,0.44,12.52,0.2251
675.31,613.0,0.44,12.67,0.2243
675.31,614.0,0.44,12.82,0.2234
675.31,615.0,0.44,12.97,0.2226
675.31,616.0,0.44,13.12,0.2218
675.31,617.0,0.44,13.28,0.221
675.31,618.0,0.44,13.44,0.2202
675.31,619.0,0.44,13.6,0.2194
675.31,620.0,0.44,13.75,0.2186
675.31,621.0,0.44,13.92,0.2179
675.31,622.0,0.44,14.09,0.2171
675.31,623.0,0.44,14.25,0.2163
